"customer_key","customer_id","customer_name","segment","city","country","signup_date"
344,"CUS000344","Alicia Lewis","Consumer","Cork","Ireland","2024-08-12"
345,"CUS000345","Todd Lynch","Corporate","Glasgow","United Kingdom","2025-02-16"
346,"CUS000346","Ricardo Young","Consumer","Leeds","United Kingdom","2019-04-13"
347,"CUS000347","David Fowler","Small Business","Birmingham","United Kingdom","2021-04-07"
348,"CUS000348","Amy Copeland","Consumer","Amsterdam","Netherlands","2020-11-02"
349,"CUS000349","Mr. Mark Andrews DDS","Consumer","New York","USA","2024-01-15"
350,"CUS000350","Aaron Gomez","Consumer","Paris","France","2023-04-23"
351,"CUS000351","Chelsea Barnett","Corporate","Austin","USA","2020-10-16"
352,"CUS000352","Heather Ashley","Consumer","Leeds","United Kingdom","2020-11-30"
353,"CUS000353","Rachel Romero","Consumer","Madrid","Spain","2020-08-15"
354,"CUS000354","Shane Williams","Consumer","Bristol","United Kingdom","2022-06-15"
355,"CUS000355","James Burgess","Online Reseller","Glasgow","United Kingdom","2022-03-28"
356,"CUS000356","Austin Allen","Small Business","Berlin","Germany","2021-04-10"
357,"CUS000357","Ashley Perkins","Consumer","Glasgow","United Kingdom","2024-02-22"
358,"CUS000358","Brandi Bell","Consumer","Cork","Ireland","2019-01-24"
359,"CUS000359","Marvin Greer","Consumer","Munich","Germany","2025-08-08"
360,"CUS000360","Veronica Mendoza","Consumer","Lyon","France","2019-11-22"
361,"CUS000361","Chad Baldwin","Consumer","Berlin","Germany","2025-02-19"
362,"CUS000362","Amanda Harris","Corporate","Bristol","United Kingdom","2021-04-30"
363,"CUS000363","Stacey Stewart","Consumer","London","United Kingdom","2022-11-30"
364,"CUS000364","James Ochoa","Consumer","Glasgow","United Kingdom","2025-06-25"
365,"CUS000365","Andrew Lucas","Consumer","Rotterdam","Netherlands","2019-12-26"
366,"CUS000366","Scott Williams","Online Reseller","Leeds","United Kingdom","2020-10-22"
367,"CUS000367","Denise Lloyd","Online Reseller","Paris","France","2025-06-29"
368,"CUS000368","James Gonzales","Consumer","Nottingham","United Kingdom","2022-05-10"
369,"CUS000369","Gina Lopez","Small Business","Leeds","United Kingdom","2023-10-17"
370,"CUS000370","Holly Salinas","Consumer","Amsterdam","Netherlands","2020-07-05"
371,"CUS000371","Bradley Coleman","Consumer","Glasgow","United Kingdom","2024-11-28"
372,"CUS000372","Zachary White","Corporate","London","United Kingdom","2025-11-11"
373,"CUS000373","Brian Murphy","Corporate","Birmingham","United Kingdom","2024-12-06"
374,"CUS000374","Jeremy Robbins","Corporate","Barcelona","Spain","2025-10-13"
375,"CUS000375","Jeremy West","Consumer","Barcelona","Spain","2022-07-20"
376,"CUS000376","Susan Mendez","Online Reseller","Birmingham","United Kingdom","2022-12-20"
377,"CUS000377","Mark Moody","Consumer","Barcelona","Spain","2024-07-31"
378,"CUS000378","Michael Sullivan","Small Business","Dublin","Ireland","2021-08-11"
379,"CUS000379","Nicole Moore","Consumer","Paris","France","2019-04-09"
380,"CUS000380","Samuel Gregory","Corporate","Dublin","Ireland","2021-04-29"
381,"CUS000381","Cameron Young","Consumer","Chicago","USA","2022-09-29"
382,"CUS000382","Heidi Herring","Corporate","Glasgow","United Kingdom","2019-02-16"
383,"CUS000383","Christian Cole","Consumer","Lyon","France","2019-10-05"
384,"CUS000384","Jeremy Jones","Consumer","Birmingham","United Kingdom","2019-01-26"
385,"CUS000385","Jacob Edwards","Consumer","Manchester","United Kingdom","2025-05-19"
386,"CUS000386","Tyler Johnson","Small Business","Berlin","Germany","2021-03-05"
387,"CUS000387","Joseph Mcintyre","Small Business","Manchester","United Kingdom","2024-05-16"
388,"CUS000388","Reginald Padilla","Corporate","Madrid","Spain","2024-05-26"
389,"CUS000389","Logan Benson","Small Business","Leeds","United Kingdom","2025-01-08"
390,"CUS000390","Mrs. Brandy Jones MD","Small Business","Rotterdam","Netherlands","2023-08-23"
391,"CUS000391","Yolanda Cochran","Small Business","Madrid","Spain","2022-05-11"
392,"CUS000392","Victoria Contreras","Consumer","Hamburg","Germany","2025-01-03"
393,"CUS000393","Krista Roberts","Corporate","Birmingham","United Kingdom","2022-12-19"
394,"CUS000394","Christopher Mckinney","Consumer","London","United Kingdom","2019-05-08"
395,"CUS000395","Carrie Ward","Corporate","Leeds","United Kingdom","2020-11-10"
396,"CUS000396","William Conner","Consumer","Munich","Germany","2020-04-23"
397,"CUS000397","Johnny Ward","Corporate","Rotterdam","Netherlands","2022-07-12"
398,"CUS000398","Julie Bird","Consumer","Lyon","France","2024-07-28"
399,"CUS000399","Stephen Jones","Consumer","Rotterdam","Netherlands","2022-05-24"
400,"CUS000400","Mitchell Mendoza","Consumer","Manchester","United Kingdom","2023-03-13"
401,"CUS000401","Jason Andrews","Small Business","New York","USA","2023-12-23"
402,"CUS000402","Evan Jones","Small Business","Cork","Ireland","2020-09-23"
403,"CUS000403","Joseph Anderson","Corporate","Leeds","United Kingdom","2024-11-14"
404,"CUS000404","Kristen Matthews","Consumer","Manchester","United Kingdom","2020-02-07"
405,"CUS000405","Betty Shaw","Corporate","Austin","USA","2020-06-27"
406,"CUS000406","Sandra Holmes","Consumer","Nottingham","United Kingdom","2024-11-09"
407,"CUS000407","Christopher Donovan","Online Reseller","Manchester","United Kingdom","2025-08-31"
408,"CUS000408","Travis Stone","Consumer","Rotterdam","Netherlands","2019-07-08"
409,"CUS000409","Blake Gonzalez","Corporate","Glasgow","United Kingdom","2022-07-03"
410,"CUS000410","Denise Weber","Consumer","Glasgow","United Kingdom","2021-05-09"
411,"CUS000411","Anna Davidson","Consumer","London","United Kingdom","2024-12-20"
412,"CUS000412","Lauren Jackson","Corporate","Leeds","United Kingdom","2022-01-21"
413,"CUS000413","Stephanie Morgan","Consumer","Manchester","United Kingdom","2025-04-11"
414,"CUS000414","Amanda Shields","Consumer","Dublin","Ireland","2025-02-28"
415,"CUS000415","Travis Wise","Online Reseller","London","United Kingdom","2022-03-06"
416,"CUS000416","Daniel Armstrong","Consumer","Berlin","Germany","2025-11-16"
417,"CUS000417","Amanda Small","Consumer","Rotterdam","Netherlands","2019-04-29"
418,"CUS000418","Maria Turner","Consumer","Dublin","Ireland","2019-08-09"
419,"CUS000419","Robert Sullivan","Consumer","Leeds","United Kingdom","2025-09-07"
420,"CUS000420","Michael Moore","Corporate","Rotterdam","Netherlands","2022-07-03"
421,"CUS000421","John Peterson","Corporate","London","United Kingdom","2024-12-25"
422,"CUS000422","Scott Flores","Small Business","Glasgow","United Kingdom","2025-05-14"
423,"CUS000423","Haley Ross PhD","Small Business","Glasgow","United Kingdom","2024-04-02"
424,"CUS000424","Ashley Allen","Corporate","Manchester","United Kingdom","2024-03-21"
425,"CUS000425","Jerry Thomas","Consumer","Dublin","Ireland","2025-12-01"
426,"CUS000426","Tony Lin","Consumer","Manchester","United Kingdom","2022-09-15"
427,"CUS000427","Victor Barrera","Consumer","Chicago","USA","2019-05-04"
428,"CUS000428","Taylor Griffith","Consumer","Nottingham","United Kingdom","2024-03-04"
429,"CUS000429","Christopher Ferrell","Small Business","Rotterdam","Netherlands","2025-10-11"
430,"CUS000430","Shawn Jimenez","Consumer","Hamburg","Germany","2020-03-14"
431,"CUS000431","James Bryant","Consumer","Bristol","United Kingdom","2022-05-22"
432,"CUS000432","Kevin Williams","Corporate","Munich","Germany","2021-09-04"
433,"CUS000433","Kyle Cameron","Consumer","Hamburg","Germany","2024-05-29"
434,"CUS000434","Donna Smith","Consumer","Manchester","United Kingdom","2025-08-17"
435,"CUS000435","Cesar Baker","Corporate","Leeds","United Kingdom","2022-11-02"
436,"CUS000436","Jamie Williams","Consumer","Berlin","Germany","2019-11-16"
437,"CUS000437","Justin Cox","Corporate","Austin","USA","2024-06-16"
438,"CUS000438","James Cole","Consumer","Birmingham","United Kingdom","2025-03-23"
439,"CUS000439","Samantha Hanson","Consumer","Leeds","United Kingdom","2023-07-21"
440,"CUS000440","Betty Davis","Corporate","Nottingham","United Kingdom","2025-09-08"
441,"CUS000441","William Grant","Consumer","Chicago","USA","2019-09-09"
442,"CUS000442","Charles Morrison","Consumer","Glasgow","United Kingdom","2025-07-06"
443,"CUS000443","Andrew Williams","Small Business","Madrid","Spain","2020-09-03"
444,"CUS000444","Regina Stone","Consumer","Cork","Ireland","2025-06-25"
445,"CUS000445","Steven Taylor","Corporate","London","United Kingdom","2022-07-20"
446,"CUS000446","Emily Long","Small Business","Glasgow","United Kingdom","2022-06-01"
447,"CUS000447","Sarah Wheeler","Corporate","Barcelona","Spain","2022-11-11"
448,"CUS000448","Katrina Burns","Corporate","Madrid","Spain","2024-09-21"
449,"CUS000449","Karen Smith","Small Business","London","United Kingdom","2019-09-13"
450,"CUS000450","Brian Butler","Online Reseller","Birmingham","United Kingdom","2019-01-04"
451,"CUS000451","Steven Wiggins","Consumer","Lyon","France","2022-03-01"
452,"CUS000452","Linda Baker","Consumer","Amsterdam","Netherlands","2025-08-14"
453,"CUS000453","Valerie Lane","Corporate","Manchester","United Kingdom","2023-07-22"
454,"CUS000454","Anthony Castillo","Consumer","Birmingham","United Kingdom","2020-12-11"
455,"CUS000455","Michelle Hampton","Corporate","Dublin","Ireland","2023-01-15"
456,"CUS000456","Roberto Allen","Consumer","Amsterdam","Netherlands","2020-05-29"
457,"CUS000457","Melody Lee","Corporate","Nottingham","United Kingdom","2020-08-12"
458,"CUS000458","Jason Gutierrez","Corporate","Chicago","USA","2020-07-10"
459,"CUS000459","Jonathan Carr","Small Business","Bristol","United Kingdom","2024-02-11"
460,"CUS000460","Ryan Luna","Corporate","Rotterdam","Netherlands","2024-02-05"
461,"CUS000461","Kelly Hoffman","Consumer","Cork","Ireland","2021-07-13"
462,"CUS000462","Mrs. Jamie Frye DDS","Consumer","Birmingham","United Kingdom","2024-08-02"
463,"CUS000463","Kimberly Lowe","Corporate","Amsterdam","Netherlands","2022-01-07"
464,"CUS000464","Melanie Lara","Corporate","Birmingham","United Kingdom","2019-05-18"
465,"CUS000465","John Bernard","Corporate","Barcelona","Spain","2020-04-08"
466,"CUS000466","Edwin David","Consumer","Hamburg","Germany","2024-11-26"
467,"CUS000467","Dr. Michele Vaughn","Consumer","Barcelona","Spain","2019-11-17"
468,"CUS000468","John Castro DVM","Consumer","Dublin","Ireland","2019-11-16"
469,"CUS000469","Donna Berry","Corporate","Lyon","France","2022-11-08"
470,"CUS000470","Stephanie Foster","Consumer","Berlin","Germany","2024-09-30"
471,"CUS000471","Raymond Thomas","Consumer","Barcelona","Spain","2022-04-21"
472,"CUS000472","Tyler Miller","Corporate","Nottingham","United Kingdom","2025-09-13"
473,"CUS000473","Mary Burgess","Small Business","Austin","USA","2021-12-02"
474,"CUS000474","Ronald Nelson","Corporate","Leeds","United Kingdom","2025-06-04"
475,"CUS000475","Denise Rodriguez","Small Business","Manchester","United Kingdom","2019-04-22"
476,"CUS000476","Cynthia Williams","Consumer","Nottingham","United Kingdom","2019-11-11"
477,"CUS000477","Courtney Hall","Consumer","Rotterdam","Netherlands","2025-11-27"
478,"CUS000478","Gary Kennedy","Consumer","Glasgow","United Kingdom","2020-04-01"
479,"CUS000479","Brenda Oconnell","Corporate","Hamburg","Germany","2024-01-04"
480,"CUS000480","Brooke Delgado","Consumer","London","United Kingdom","2021-08-25"
481,"CUS000481","Karen Santos","Consumer","Dublin","Ireland","2019-12-12"
482,"CUS000482","Donna Mitchell","Small Business","Madrid","Spain","2023-08-19"
483,"CUS000483","Randy Pearson","Corporate","New York","USA","2020-11-16"
484,"CUS000484","Parker Jefferson","Small Business","Bristol","United Kingdom","2019-08-11"
485,"CUS000485","Thomas Butler","Consumer","Paris","France","2024-03-15"
486,"CUS000486","Taylor Johnson","Consumer","Manchester","United Kingdom","2024-12-21"
487,"CUS000487","Rachel Lopez","Corporate","Bristol","United Kingdom","2024-04-27"
488,"CUS000488","Shelia Roberts","Small Business","Birmingham","United Kingdom","2019-02-18"
489,"CUS000489","Edwin Morrison","Consumer","Glasgow","United Kingdom","2022-07-17"
490,"CUS000490","Frances Gibson","Consumer","Madrid","Spain","2024-12-16"
491,"CUS000491","Kelly Small","Corporate","Lyon","France","2022-01-21"
492,"CUS000492","Jonathan Nelson","Small Business","Manchester","United Kingdom","2021-11-11"
493,"CUS000493","Erin Simon","Consumer","Lyon","France","2021-09-17"
494,"CUS000494","Michelle Smith","Small Business","Austin","USA","2024-10-30"
495,"CUS000495","Edward Craig","Online Reseller","Bristol","United Kingdom","2022-07-07"
496,"CUS000496","Levi Fowler","Consumer","Hamburg","Germany","2019-10-06"
497,"CUS000497","Jeffrey Murphy","Consumer","Nottingham","United Kingdom","2024-01-01"
498,"CUS000498","Brandon Holden","Consumer","Bristol","United Kingdom","2021-03-01"
499,"CUS000499","Timothy Smith","Consumer","Birmingham","United Kingdom","2025-08-30"
500,"CUS000500","Jeremy Adams","Online Reseller","Paris","France","2020-05-13"
501,"CUS000501","Kevin Berry","Consumer","Paris","France","2025-10-12"
502,"CUS000502","Ian Young","Small Business","Bristol","United Kingdom","2025-05-07"
503,"CUS000503","Julie Moore","Small Business","New York","USA","2021-01-24"
504,"CUS000504","Tammy Barron","Corporate","Leeds","United Kingdom","2019-11-07"
505,"CUS000505","Melissa Fowler","Small Business","Lyon","France","2022-08-17"
506,"CUS000506","Holly Walker","Consumer","Glasgow","United Kingdom","2019-09-13"
507,"CUS000507","Karen Gibson","Online Reseller","Manchester","United Kingdom","2021-11-23"
508,"CUS000508","Jacqueline Miles DVM","Consumer","Barcelona","Spain","2019-10-12"
509,"CUS000509","Rebecca Petersen","Corporate","Dublin","Ireland","2020-12-31"
510,"CUS000510","Melanie Larson","Consumer","Paris","France","2023-11-02"
511,"CUS000511","Kelly Rice","Consumer","Bristol","United Kingdom","2023-12-14"
512,"CUS000512","Thomas Rodriguez","Consumer","New York","USA","2019-10-16"
513,"CUS000513","Stephanie Harris","Small Business","Munich","Germany","2019-03-18"
514,"CUS000514","Carmen Bond","Corporate","Amsterdam","Netherlands","2019-01-04"
515,"CUS000515","Michael Love","Consumer","Barcelona","Spain","2022-09-12"
516,"CUS000516","Steven Griffin Jr.","Consumer","Madrid","Spain","2024-07-02"
517,"CUS000517","Jason Elliott","Small Business","Cork","Ireland","2019-10-15"
518,"CUS000518","Megan Parker","Consumer","Berlin","Germany","2024-05-28"
519,"CUS000519","David Smith","Online Reseller","Birmingham","United Kingdom","2023-01-10"
520,"CUS000520","Benjamin Henderson","Consumer","Manchester","United Kingdom","2020-01-07"
521,"CUS000521","Kimberly Brown","Online Reseller","Glasgow","United Kingdom","2019-11-26"
522,"CUS000522","Victoria Kennedy","Corporate","Rotterdam","Netherlands","2020-12-24"
523,"CUS000523","Christopher Taylor","Corporate","Munich","Germany","2022-05-09"
524,"CUS000524","Monica Stuart","Corporate","Paris","France","2023-01-11"
525,"CUS000525","Steven West","Corporate","Cork","Ireland","2020-07-27"
526,"CUS000526","Jamie Miller","Corporate","Nottingham","United Kingdom","2025-08-25"
527,"CUS000527","Shelly Anderson","Consumer","Leeds","United Kingdom","2025-01-23"
528,"CUS000528","Barbara Haney","Consumer","Lyon","France","2024-01-15"
529,"CUS000529","Cameron Irwin","Consumer","Madrid","Spain","2019-08-18"
530,"CUS000530","Nicole Good","Consumer","Bristol","United Kingdom","2020-04-29"
531,"CUS000531","Nathan Coleman","Corporate","Bristol","United Kingdom","2024-02-21"
532,"CUS000532","David Murray","Corporate","Madrid","Spain","2021-08-12"
533,"CUS000533","Colin Golden","Corporate","Madrid","Spain","2024-06-25"
534,"CUS000534","Amanda Keller","Small Business","Lyon","France","2019-07-07"
535,"CUS000535","Taylor Small","Consumer","Bristol","United Kingdom","2020-12-06"
536,"CUS000536","Austin Wheeler","Small Business","Lyon","France","2020-02-03"
537,"CUS000537","Michael Brennan","Small Business","Dublin","Ireland","2019-09-19"
538,"CUS000538","Andrew Gonzales","Consumer","New York","USA","2025-09-03"
539,"CUS000539","Nicole Parsons","Consumer","New York","USA","2021-04-10"
540,"CUS000540","Wyatt Young","Small Business","Glasgow","United Kingdom","2023-07-05"
541,"CUS000541","Laura Ray","Corporate","Bristol","United Kingdom","2020-07-16"
542,"CUS000542","Sabrina Young","Consumer","Glasgow","United Kingdom","2019-07-06"
543,"CUS000543","Victoria Boyd","Consumer","Munich","Germany","2022-01-26"
544,"CUS000544","Donald Hawkins","Consumer","Leeds","United Kingdom","2023-02-24"
545,"CUS000545","Nancy Thompson","Consumer","Munich","Germany","2025-07-11"
546,"CUS000546","Kristi Williams","Small Business","Nottingham","United Kingdom","2025-11-13"
547,"CUS000547","Mason James","Consumer","London","United Kingdom","2024-06-17"
548,"CUS000548","Melissa Russell","Consumer","Nottingham","United Kingdom","2020-01-01"
549,"CUS000549","Clinton Medina","Consumer","Lyon","France","2024-05-03"
550,"CUS000550","Darin Mathews","Consumer","Paris","France","2022-01-14"
551,"CUS000551","Joel Brown","Consumer","Cork","Ireland","2020-12-15"
552,"CUS000552","Jason Moreno","Corporate","Berlin","Germany","2024-08-09"
